Brand,MC,NSU,NSV,GST Value,NSV-GST,Gross Sales,MRP,SP,DIS,DIS%,Month,Year,ZONE_EAST,ZONE_NORTH,ZONE_SOUTH
2365,66.4432123204164,178.0,6132.04,290.96,5841.08,6230.0,35.0,34.44966292,0.5503370799999985,1.57,4,2,0,0,1
1064,33.85040450186286,204.0,14533.27,0.0,14533.27,16198.0,79.40196078,71.24151961,8.160441169999999,10.28,7,3,0,0,1
2024,40.27970998396354,94.0,5637.0,267.76,5369.24,5640.0,60.0,59.96808511,0.03191489000000303,0.05,4,2,0,0,0
944,38.96228928717998,5207.0,355310.28,0.0,355310.28,359613.0,69.06337622,68.23704244,0.8263337799999988,1.2,10,2,0,0,0
11524,64.71972809339493,117.0,16076.61,765.36,15311.25,18795.0,160.6410256,137.4069231,23.234102500000006,14.46,7,3,0,0,1
944,80.09647401640711,1754.0,142156.36,6671.83,135484.53,143966.89,82.07918472,81.04695553,1.0322291899999954,1.26,12,1,0,1,0
11524,96.42624612570079,1010.0,82430.58,3920.27,78510.31,86731.4,85.87267327,81.61443564,4.258237630000011,4.96,3,2,0,0,0
119,321.5093461812836,2.0,1072.0,51.04,1020.96,1072.0,536.0,536.0,0.0,0.0,8,2,0,0,1
11524,75.84302717685884,33.0,2135.99,101.55,2034.4399999999998,2475.0,75.0,64.7269697,10.273030300000002,13.7,2,1,0,0,1
2365,68.42214965545075,176.0,15532.64,0.0,15532.64,16560.0,94.09090909,88.25363636,5.837272729999995,6.2,7,2,0,0,1
4778,109.73840465578438,775.959,34627.92,0.0,34627.92,34682.86,44.69676877,44.62596606,0.07080270999999527,0.16,11,1,0,0,1
2024,48.62241796626423,304.0,9710.71,1480.51,8230.199999999999,14815.0,48.73355263,31.943125,16.79042763,34.45,5,2,0,1,0
1925,63.01030036274052,31.0,2497.0,118.8,2378.2,2497.0,80.5483871,80.5483871,0.0,0.0,2,1,0,1,0
1138,73.0233462952344,328.0,26954.16,1283.02,25671.14,27248.0,83.07317073,82.17731707,0.8958536600000002,1.08,12,2,0,0,0
227,431.95805256850315,40.0,25786.18,2762.64,23023.54,26200.0,655.0,644.6545,10.345500000000015,1.58,6,2,1,0,0
1925,63.0040730056658,337.0,32518.31,1547.07,30971.24,33313.5,98.85311573,96.49350148,2.359614249999993,2.39,9,2,0,0,0
4778,109.5292281991281,4.455,124.74,0.0,124.74,124.74,28.0,28.0,0.0,0.0,5,2,0,0,0
11524,146.88031711483922,1068.0,118865.56,5653.51,113212.05,121850.7,114.0924157,111.2973408,2.795074900000003,2.45,10,1,0,0,0
2024,40.28499554695525,372.0,21626.3,1027.59,20598.71,22320.0,60.0,58.13521505,1.8647849500000007,3.11,3,1,0,0,0
1659,275.6850191532408,10.0,2800.0,300.0,2500.0,2800.0,280.0,280.0,0.0,0.0,9,3,0,0,0
4778,62.37137453064613,15.632,670.17,0.0,670.17,671.22,42.9388434,42.87167349,0.06716991000000405,0.16,4,3,0,1,0
11524,39.74918389834689,242.0,23722.9,0.0,23722.9,23958.0,99.0,98.0285124,0.9714876000000032,0.98,12,1,0,0,0
11524,295.26552363222174,10.0,6880.0,327.6,6552.4,6880.0,688.0,688.0,0.0,0.0,1,2,0,0,0
11524,89.88846881791508,1326.0,184011.55,8759.84,175251.71,188128.4,141.8766214,138.771908,3.1047134000000085,2.19,7,3,1,0,0
11524,80.02342504194455,5180.0,330473.96,15717.65,314756.31,335067.0,64.68474903,63.79806178,0.8866872500000085,1.37,2,1,0,0,0
1138,53.56475275945455,335.0,31062.3,1477.84,29584.46,31407.0,93.75223881,92.72328358,1.028955229999994,1.1,10,2,0,0,0
2365,64.7920327268225,55.0,1153.25,54.7,1098.55,1925.0,35.0,20.96818182,14.031818179999998,40.09,7,3,0,0,0
4778,181.79841346791548,756.81,30933.02,0.0,30933.02,31179.12,41.19808142,40.87290073,0.3251806900000034,0.79,8,2,0,0,0
1138,43.94404120389981,165.0,6507.95,309.11,6198.84,9745.0,59.06060606,39.44212121,19.618484849999994,33.22,6,2,1,0,0
11524,61.83462906894164,72.0,5613.72,266.82,5346.900000000001,5937.2,82.46111111,77.96833333,4.4927777800000115,5.45,6,3,0,0,1
4778,73.1533871996962,1176.005,133358.31,0.0,133358.31,133880.07,113.8431129,113.3994413,0.4436715999999876,0.39,7,2,0,1,0
2024,48.596846524057575,120.0,7558.39,1152.91,6405.4800000000005,9273.0,77.275,62.98658333,14.288416670000004,18.49,1,1,0,1,0
11524,36.20189046371667,896.0,42839.79,2036.24,40803.55,53760.0,60.0,47.81226563,12.187734370000001,20.31,11,1,0,1,0
119,241.04957170942933,4413.0,5600964.22,0.0,5600964.22,5630762.55,1275.948912,1269.196515,6.752396999999974,0.53,8,2,0,0,0
4778,120.4994749037536,2660.511,232801.86,0.0,232801.86,234817.91,88.26045448,87.50268651,0.7577679700000033,0.86,9,3,0,1,0
11524,83.5450297529242,1801.0,90416.52,4293.59,86122.93000000001,91272.47,50.6787729,50.20350916,0.4752637399999955,0.94,3,2,0,1,0
4778,193.0929589063432,0.285,47.11,0.0,47.11,49.59,174.0,165.2982456,8.701754399999999,5.0,12,2,0,0,0
4778,120.4165845949951,10830.15,918474.05,0.0,918474.05,930953.04,85.9593856,84.80714025,1.1522453500000012,1.34,3,2,0,0,0
11524,64.70214675103857,975.0,140065.23,6665.49,133399.74000000002,166323.5,170.5882051,143.6566462,26.9315589,15.79,10,1,0,1,0
1925,62.30141171773582,482.0,8749.77,407.81,8341.960000000001,20052.0,41.60165975,18.15304979,23.448609960000002,56.36,10,2,0,0,1
95,63.01398074012469,7.272,334.51,0.0,334.51,334.51,45.99972497,45.99972497,0.0,0.0,3,2,0,0,0
2365,72.01762952823434,736.0,85025.74,4046.08,80979.66,85376.0,116.0,115.5241033,0.47589670000000694,0.41,8,2,0,1,0
4778,62.93092493224861,0.76,34.2,0.0,34.2,34.2,45.0,45.0,0.0,0.0,3,2,1,0,0
1925,43.93890480947003,3.0,21.27,1.02,20.25,135.0,45.0,7.09,37.91,84.24,6,3,0,0,0
1925,136.16921086899117,98.0,5240.35,249.13,4991.22,5326.0,54.34693878,53.47295918,0.8739796000000055,1.61,3,1,0,0,1
11524,120.3318461722051,13223.0,1186577.97,56472.32,1130105.65,1190456.0,90.02919156,89.73591243,0.29327913000000194,0.33,5,2,0,1,0
1925,21.353207800718923,55.0,934.01,44.37,889.64,2420.0,44.0,16.982,27.018,61.4,10,2,0,0,0
11524,275.07489314517613,1490.0,523286.12,56064.09,467222.03,526856.0,353.5946309,351.1987383,2.3958926000000247,0.68,5,2,0,0,0
11524,120.22612344605572,1.0,99.0,4.71,94.29,110.0,110.0,99.0,11.0,10.0,10,2,0,1,0
11524,296.4501950814593,161.0,60188.95,2865.94,57323.009999999995,60450.5,375.4689441,373.8444099,1.624534199999971,0.43,7,2,0,0,0
757,62.98164561757358,122.0,8620.27,409.91,8210.36,9200.0,75.40983607,70.65795082,4.751885250000001,6.3,6,3,0,0,0
4778,51.80576036330276,13.74,1429.97,0.0,1429.97,1429.97,104.073508,104.073508,0.0,0.0,11,1,0,0,0
11524,360.9788625536652,357.0,99760.83,4749.31,95011.52,99960.0,280.0,279.4421008,0.5578992000000085,0.2,4,3,0,0,0
1064,53.2189050425577,2489.0,197232.43,0.0,197232.43,198936.0,79.92607473,79.24163519,0.6844395399999996,0.86,7,3,0,1,0
1659,388.63761324698345,141.0,73217.45,7844.16,65373.28999999999,85543.0,606.6879433,519.272695,87.41524830000003,14.41,11,2,0,0,1
1138,73.24027874820372,155.0,11702.34,556.27,11146.07,13183.5,85.05483871,75.49896774,9.55587097,11.23,1,1,0,1,0
11524,95.93363948735649,218.0,19199.5,914.04,18285.46,25789.5,118.3004587,88.07110092,30.229357779999987,25.55,3,2,1,0,0
405,259.0653113801965,102.0,22212.49,2379.81,19832.68,22219.0,217.8333333,217.7695098,0.06382349999998382,0.03,3,2,0,0,0
171,62.976424810551606,20.0,1984.62,0.0,1984.62,6600.0,330.0,99.231,230.769,69.93,5,2,0,0,1
2024,39.65193553047561,170.0,13528.13,2062.76,11465.369999999999,14145.0,83.20588235,79.57723529,3.6286470599999916,4.36,10,2,0,1,0
1659,135.90271553783194,351.0,63963.34,6852.66,57110.67999999999,103787.0,295.6894587,182.2317379,113.45772079999998,38.37,3,2,0,1,0
11524,61.91560414891204,2629.0,253138.31,12036.79,241101.52,254126.0,96.66260936,96.28691898,0.37569038000000887,0.39,6,3,0,1,0
2024,39.67371371003974,745.0,50738.14,7737.42,43000.72,63693.0,85.49395973,68.10488591,17.389073820000007,20.34,8,3,0,1,0
11524,48.122784205968124,50432.0,1846503.84,87877.5,1758626.34,2742610.46,54.38234573,36.61373414,17.76861159,32.67,8,3,1,0,0
2365,68.42353111017967,37.0,3145.0,149.48,2995.52,3145.0,85.0,85.0,0.0,0.0,10,2,0,0,0
1064,120.09653206062005,4485.0,474524.84,0.0,474524.84,477270.0,106.4147157,105.8026399,0.6120757999999995,0.58,7,3,1,0,0
1138,172.2472003081148,109.0,18562.06,883.9,17678.16,22953.0,210.5779817,170.2941284,40.283853300000004,19.13,5,2,0,1,0
1138,48.46686023616138,499.0,45789.68,2179.16,43610.520000000004,45988.0,92.16032064,91.76288577,0.3974348699999979,0.43,12,2,0,1,0
1659,410.2025485942799,1442.0,902027.95,96638.64,805389.3099999999,905004.0,627.6033287,625.5394938,2.0638349000000744,0.33,4,3,0,0,0
1138,322.1631246911393,76.0,5352.13,254.65,5097.4800000000005,7240.0,95.26315789,70.42276316,24.84039473,26.08,2,1,0,1,0
4778,38.9979256036707,32825.257,1148874.8,0.0,1148874.8,1178027.35,35.88783326,34.99971988,0.8881133800000001,2.47,1,1,0,0,0
4778,32.12170019102859,0.285,5.64,0.0,5.64,5.64,19.78947368,19.78947368,0.0,0.0,10,2,0,0,1
4778,63.22489806297289,5.135,864.43,0.0,864.43,864.43,168.3407984,168.3407984,0.0,0.0,4,2,0,0,0
11524,121.08732749306819,1149.0,223512.57,10637.59,212874.98,224454.06,195.3473107,194.5279112,0.819399500000003,0.42,12,2,0,0,0
11524,21.369302258719298,1967.0,39266.27,1861.37,37404.899999999994,60531.0,30.77325877,19.96251652,10.81074225,35.13,6,2,1,0,0
4778,72.73577739197363,1184.51,83225.3,3959.17,79266.13,83587.71,70.56733164,70.2613739,0.30595774000001086,0.43,11,2,0,0,1
405,258.25114853898197,3760.0,1397583.09,149720.9,1247862.1900000002,1400502.0,372.4739362,371.6976303,0.7763059000000112,0.21,5,3,0,0,0
11524,47.95437520282572,146.0,6345.12,301.06,6044.0599999999995,6774.0,46.39726027,43.45972603,2.937534239999998,6.33,12,2,0,0,0
4778,47.4605502806585,1.02,42.84,0.0,42.84,42.84,42.0,42.0,0.0,0.0,6,3,0,0,0
11524,147.41613948537946,535.0,140791.7,15081.9,125709.80000000002,142663.0,266.6598131,263.1620561,3.4977570000000355,1.31,6,3,0,0,1
11524,146.3407846240182,152.0,41567.65,1978.4,39589.25,41608.0,273.7368421,273.4713816,0.2654605000000174,0.1,5,2,0,0,0
11524,51.11320027824533,167.0,37624.99,1791.23,35833.759999999995,38275.0,229.1916168,225.2993413,3.8922754999999825,1.7,9,3,0,0,0
11524,32.301471326205856,732.0,26964.86,0.0,26964.86,27712.0,37.8579235,36.83724044,1.020683059999996,2.7,2,1,0,0,0
405,258.9004404783045,83.0,37516.0,4018.89,33497.11,37516.0,452.0,452.0,0.0,0.0,4,2,0,0,0
11524,68.57581861120865,679.0,68478.41,3257.82,65220.590000000004,69004.0,101.6259205,100.8518557,0.774064800000005,0.76,11,1,0,0,1
11524,321.2810071651661,855.0,58076.72,2760.11,55316.61,58908.8,68.89918129,67.9259883,0.9731929900000011,1.41,8,3,0,0,1
11524,64.71202842560022,1020.0,46118.08,2193.47,43924.61,56964.0,55.84705882,45.21380392,10.633254900000004,19.04,4,3,0,0,1
11524,64.6435165749853,250.0,7800.69,370.21,7430.48,8188.0,32.752,31.20276,1.549240000000001,4.73,11,1,0,0,0
4778,109.26812643852922,5.14,71.96,0.0,71.96,71.96,14.0,14.0,0.0,0.0,9,3,1,0,0
11524,136.05055359017683,14.0,6118.0,655.48,5462.52,6118.0,437.0,437.0,0.0,0.0,4,2,0,1,0
11524,21.360161960053265,1793.0,54332.4,2575.99,51756.41,63826.4,35.59754601,30.30250976,5.2950362500000026,14.87,11,1,0,0,0
1659,68.04540501583107,1074.0,28832.69,3087.51,25745.18,32689.01,30.4366946,26.84608007,3.59061453,11.8,11,2,0,1,0
2365,39.83387822439049,70.0,4732.75,0.0,4732.75,6864.0,98.05714286,67.61071429,30.446428569999995,31.05,8,3,0,0,1
1659,136.69556196673204,156.0,16796.56,1799.05,14997.510000000002,23086.0,147.9871795,107.6702564,40.3169231,27.24,3,1,0,0,1
11524,296.5839696309388,33.0,10445.0,497.21,9947.79,10445.0,316.5151515,316.5151515,0.0,0.0,6,3,0,0,0
2365,68.4106059016614,93.0,13405.91,637.87,12768.039999999999,13557.0,145.7741935,144.1495699,1.6246236000000067,1.11,5,2,1,0,0
1064,120.04608378326692,117.0,52981.75,0.0,52981.75,53564.0,457.8119658,452.8354701,4.976495699999987,1.09,2,2,0,0,0
1659,293.36922032062154,8900.0,790158.07,37572.25,752585.82,798281.0,89.69449438,88.78180562,0.9126887599999947,1.02,3,2,1,0,0
11524,360.58059945751853,1181.0,689611.12,32817.73,656793.39,714408.0,604.9178662,583.9213548,20.99651140000003,3.47,12,1,1,0,0
2024,40.29033311693402,93.0,2097.14,99.74,1997.3999999999999,5036.0,54.15053763,22.54989247,31.600645160000003,58.36,8,2,0,0,1
1138,72.04208858465357,139.0,9010.95,428.8,8582.150000000001,9782.5,70.37769784,64.82697842,5.550719419999993,7.89,1,1,0,0,0
11524,39.88972019353976,257.0,11178.99,531.51,10647.48,14487.0,56.36964981,43.49801556,12.87163425,22.83,12,1,0,1,0
4778,136.59052509227067,2.0,568.0,27.04,540.96,568.0,284.0,284.0,0.0,0.0,1,2,0,0,0
944,38.99067875199839,1486.0,106852.29,0.2,106852.09,108624.15,73.09835128,71.9059825,1.1923687800000096,1.63,11,1,0,0,0
263,62.24483396384469,4.0,0.03,0.0,0.03,264.0,66.0,0.0075,65.9925,99.99,7,2,0,1,0
944,49.19939829011045,5673.0,408031.17,0.0,408031.17,408618.0,72.02855632,71.9251137,0.10344262000000981,0.14,8,3,0,0,0
11524,40.30242257721836,424.0,100896.94,4802.95,96093.99,102366.0,241.4292453,237.9644811,3.4647641999999905,1.44,7,3,1,0,0
11524,48.60128846569516,3807.0,81441.58,3859.3,77582.28,118038.02,31.00552141,21.39258734,9.612934070000001,31.0,7,2,0,1,0
4778,62.729223249773455,1.03,41.2,0.0,41.2,41.2,40.0,40.0,0.0,0.0,10,2,0,0,0
11524,71.93105125103533,1109.0,59672.11,2835.12,56836.99,61572.0,55.52028855,53.80713255,1.713155999999998,3.09,7,2,0,0,0
2024,39.698784481042836,90.0,2799.83,427.0,2372.83,3784.5,42.05,31.10922222,10.940777779999998,26.02,3,1,0,0,1
1925,74.4039249686696,54.0,825.3,39.27,786.03,3622.0,67.07407407,15.28333333,51.79074074,77.21,11,2,0,1,0
2365,68.44597866133029,634.0,39638.35,1882.76,37755.59,61626.5,97.20268139,62.52105678,34.68162460999999,35.68,7,3,0,0,1
1064,122.29175433738678,20.0,7880.0,0.0,7880.0,7880.0,394.0,394.0,0.0,0.0,7,3,1,0,0
2024,39.6685095986512,27.0,856.52,130.58,725.9399999999999,1186.0,43.92592593,31.72296296,12.202962969999998,27.78,8,2,0,0,1
11524,436.2180435900296,9.0,1260.0,135.0,1125.0,1260.0,140.0,140.0,0.0,0.0,7,3,0,0,0
405,304.5403833400124,2002.0,107869.03,5127.79,102741.24,108481.0,54.18631369,53.88063437,0.30567931999999587,0.56,6,2,1,0,0
11524,79.93781227080392,11899.0,1142944.62,54370.02,1088574.6,1158782.5,97.38486427,96.05383814,1.331026129999998,1.37,8,2,0,0,1
4778,109.01972691960268,3.835,228.18,0.0,228.18,228.18,59.49934811,59.49934811,0.0,0.0,3,1,0,1,0
11524,36.15800324391731,1237.0,45020.75,2136.47,42884.28,60535.0,48.93694422,36.39510914,12.541835079999998,25.63,6,2,0,1,0
11524,192.98663843893394,70.0,28651.26,1364.24,27287.019999999997,29004.0,414.3428571,409.3037143,5.039142799999979,1.22,6,2,0,0,0
2365,68.4435514106457,122.0,9649.53,459.05,9190.480000000001,12078.0,99.0,79.0945082,19.905491799999993,20.11,8,3,0,0,0
4778,275.0127581210043,0.51,17.85,1.91,15.940000000000001,17.85,35.0,35.0,0.0,0.0,11,2,1,0,0
4778,68.6479724600871,2979.611,188432.29,0.0,188432.29,189737.43,63.67859093,63.24056731,0.4380236199999956,0.69,11,2,0,1,0
757,41.07141247664277,234.0,7782.75,368.75,7414.0,8892.0,38.0,33.25961538,4.74038462,12.47,3,2,0,1,0
11524,66.38693532034996,145.0,3504.6,166.27,3338.33,3915.0,27.0,24.16965517,2.8303448300000014,10.48,5,2,0,0,0
11524,296.47901665749214,2755.0,214222.55,10183.8,204038.75,216865.0,78.7168784,77.7577314,0.9591470000000015,1.22,2,1,0,0,1
2024,32.41478581049823,165.0,9150.85,435.45,8715.4,9570.0,58.0,55.45969697,2.540303029999997,4.38,9,3,0,0,0
11524,108.85012323493693,119.0,23360.12,1111.68,22248.44,23681.0,199.0,196.3035294,2.696470599999998,1.36,6,2,0,0,0
2365,45.319356958609,334.0,10338.45,491.79,9846.66,11022.0,33.0,30.95344311,2.0465568900000015,6.2,8,3,0,0,0
11524,95.92583323258215,3176.0,281695.88,13389.42,268306.46,294307.0,92.66593199,88.69517632,3.9707556700000026,4.29,9,3,0,0,1
1138,37.32116164906245,97.0,4845.0,230.62,4614.38,4850.0,50.0,49.94845361,0.05154638999999861,0.1,10,1,0,1,0
1925,88.85574064240802,119.0,14043.67,668.22,13375.45,14552.0,122.2857143,118.0140336,4.27168069999999,3.49,10,1,0,0,1
1659,388.942469356801,1.0,950.0,101.78,848.22,950.0,950.0,950.0,0.0,0.0,1,2,1,0,0
11524,242.54849375761674,54.0,34352.51,1635.65,32716.86,35100.0,650.0,636.1575926,13.842407399999956,2.13,10,1,1,0,0
11524,102.9832432028879,762.0,80697.07,3836.85,76860.22,83745.0,109.9015748,105.9016667,3.999908099999999,3.64,8,2,0,0,0
1659,369.54512825752863,577.0,200840.11,9425.95,191414.15999999997,272690.42,472.6003813,348.0764471,124.52393419999999,26.35,12,1,0,0,0
11524,21.358590650638966,46.0,1406.0,66.6,1339.4,1748.0,38.0,30.56521739,7.434782609999999,19.57,7,3,1,0,0
11524,21.35786764610587,2634.0,35377.03,1672.01,33705.02,39038.94,14.82116173,13.43091496,1.3902467699999992,9.38,4,2,0,1,0
4778,193.48051773463186,1.5,9.45,0.0,9.45,63.0,42.0,6.3,35.7,85.0,8,3,0,0,0
11524,30.795646376249728,274.0,9549.59,453.52,9096.07,10556.0,38.52554745,34.85251825,3.673029199999995,9.53,2,1,1,0,0
4778,181.3030057075958,2681.776,108609.77,0.0,108609.77,109954.47,41.00061676,40.49919531,0.5014214500000023,1.22,4,2,0,0,1
757,63.33275892407395,3.0,237.8,11.31,226.49,246.0,82.0,79.26666667,2.7333333299999936,3.33,10,2,0,0,1
11524,373.65916914003355,33.0,14262.3,679.05,13583.25,17184.0,520.7272727,432.1909091,88.53636359999996,17.0,5,2,0,0,0
944,49.241063600617686,400.0,18546.29,0.0,18546.29,18621.0,46.5525,46.365725,0.18677500000000435,0.4,2,2,1,0,0
1659,147.6704518593523,303.0,10210.88,1093.91,9116.97,10613.0,35.02640264,33.69927393,1.3271287100000038,3.79,3,2,0,0,0
11524,40.59808483779035,840.0,18657.11,884.98,17772.13,24421.85,29.07363095,22.21084524,6.862785709999997,23.6,5,2,1,0,0
1659,431.5251335004991,4.0,2173.0,232.82,1940.18,2173.0,543.25,543.25,0.0,0.0,3,2,0,0,0
4778,63.32718886314733,5.315,796.77,0.0,796.77,818.51,154.0,149.9096896,4.090310399999993,2.66,7,2,0,0,0
4778,109.0697518815613,462.429,22829.07,0.0,22829.07,22925.41,49.57606465,49.36772997,0.2083346800000001,0.42,7,2,0,0,0
2365,66.31843096496164,53.0,5280.65,251.34,5029.3099999999995,5300.0,100.0,99.63490566,0.36509433999999885,0.37,7,3,0,0,1
2024,36.30938897876926,7.0,244.43,11.6,232.83,364.0,52.0,34.91857143,17.08142857,32.85,5,2,1,0,0
405,240.37609428724903,710.0,232838.88,24942.97,207895.91,233587.0,328.9957746,327.9420845,1.053690099999983,0.32,1,2,0,0,0
4778,360.8699298716526,2.08,2475.2,117.86,2357.3399999999997,2475.2,1190.0,1190.0,0.0,0.0,4,2,0,0,1
4778,108.87496633132056,5182.837,312800.69,0.0,312800.69,313177.1,60.4258054,60.35317916,0.07262623999999818,0.12,4,2,0,1,0
263,83.44194513452196,159.0,14057.92,668.83,13389.09,20198.25,127.0330189,88.41459119,38.618427710000006,30.4,10,1,0,0,1
405,241.5719821081875,3.0,2533.0,271.37,2261.63,2533.0,844.3333333,844.3333333,0.0,0.0,9,3,0,0,0
11524,79.9690417647363,2911.0,104106.73,4946.28,99160.45,105554.0,36.26039162,35.76321883,0.4971727900000005,1.37,5,2,1,0,0
4778,193.07117942530937,88.351,5212.78,0.0,5212.78,5212.78,59.00080361,59.00080361,0.0,0.0,10,2,1,0,0
1925,46.739859479086704,115.0,5026.2,238.99,4787.21,6440.0,56.0,43.70608696,12.29391304,21.95,4,2,0,0,1
405,553.9857145888936,29.0,12992.0,618.57,12373.43,12992.0,448.0,448.0,0.0,0.0,5,2,0,0,0
4778,69.8419435432884,2.155,165.59,0.0,165.59,165.59,76.83990719,76.83990719,0.0,0.0,8,3,0,1,0
11524,61.995141673506986,1544.0,160399.1,7633.33,152765.77000000002,160783.0,104.1340674,103.8854275,0.24863990000000058,0.24,9,3,0,1,0
11524,243.05168352893625,1555.0,2388878.88,113746.81,2275132.07,2450211.62,1575.698791,1536.256514,39.442277000000104,2.5,9,2,0,0,1
263,74.30424266946093,341.0,14905.69,707.68,14198.01,20403.75,59.83504399,43.71170088,16.12334311,26.95,11,1,0,0,0
11524,63.38883172859252,45.0,1932.0,91.77,1840.23,1932.0,42.93333333,42.93333333,0.0,0.0,11,2,0,0,1
2365,23.07096811703975,826.0,32002.39,1518.28,30484.11,32214.0,39.0,38.74381356,0.25618644000000046,0.66,10,2,1,0,0
2365,68.44117929907371,4.0,396.0,18.84,377.16,396.0,99.0,99.0,0.0,0.0,5,2,0,1,0
227,126.35546483881983,7260.0,618001.34,66178.05,551823.2899999999,623626.0,85.89889807,85.12415152,0.7747465500000033,0.9,11,1,0,0,1
11524,95.7270125946228,1299.0,292470.67,13714.17,278756.5,302362.5,232.7655889,225.1506313,7.614957600000025,3.27,7,2,0,0,1
4778,62.687717309926484,2699.879,251119.35,0.0,251119.35,251408.53,93.11844346,93.01133495,0.10710850999998911,0.12,3,1,0,1,0
1138,120.5586618446344,132.0,13992.17,649.63,13342.54,14520.0,110.0,106.0012879,3.998712100000006,3.64,12,1,0,1,0
11524,362.12551130094175,183.0,100247.51,4773.17,95474.34,100700.0,550.273224,547.8006011,2.472622900000033,0.45,9,2,0,0,1
944,30.260604166525873,456.0,13002.14,1508.66,11493.48,19239.5,42.19188596,28.51346491,13.67842105,32.42,5,2,0,0,0
11524,109.69096640703404,99.0,9048.35,430.47,8617.880000000001,9091.0,91.82828283,91.39747475,0.4308080800000056,0.47,11,1,0,1,0
2365,93.11263151480767,343.0,25311.79,1203.91,24107.88,26027.5,75.8819242,73.79530612,2.086618079999994,2.75,8,3,0,0,0
11524,32.29083563898134,698.0,16624.46,0.0,16624.46,16752.0,24.0,23.81727794,0.1827220599999997,0.76,9,3,0,1,0
11524,83.49412051802402,2124.0,106379.45,5051.35,101328.09999999999,106978.0,50.36629002,50.08448682,0.2818031999999988,0.56,2,2,0,1,0
1138,61.67348785638556,243.0,20621.42,980.89,19640.53,22959.0,94.48148148,84.8618107,9.619670779999993,10.18,8,2,0,0,1
757,63.344833455913815,36.0,2232.1,106.27,2125.83,2412.0,67.0,62.00277778,4.997222219999998,7.46,9,3,0,0,0
405,260.05113004942507,2164.0,938392.38,101958.48,836433.9,951245.5,439.577403,433.6378835,5.939519500000017,1.35,9,3,0,0,1
171,68.27223438490022,79.0,9401.0,447.14,8953.86,9401.0,119.0,119.0,0.0,0.0,5,3,0,0,1
11524,276.49745715221854,99.0,28156.0,3016.14,25139.86,28156.0,284.4040404,284.4040404,0.0,0.0,5,2,0,0,0
263,92.87835601085773,39.0,112.1,5.32,106.78,2131.0,54.64102564,2.874358974,51.766666666,94.74,3,1,0,0,1
1659,727.624557270997,176.0,68675.01,3269.63,65405.38,75420.0,428.5227273,390.1989205,38.3238068,8.94,1,2,0,1,0
944,49.20162797399442,81.0,2834.55,0.0,2834.55,3204.0,39.55555556,34.99444444,4.56111112,11.53,10,2,0,0,1
119,244.79942615100032,6886.0,8831892.92,0.0,8831892.92,9790496.94,1421.797406,1282.586831,139.21057499999984,9.79,8,3,0,0,0
11524,51.88660042401269,132.0,9084.52,431.62,8652.9,9217.0,69.82575758,68.82212121,1.0036363699999953,1.44,7,2,0,0,0
11524,108.72585782131847,10.0,642.19,30.52,611.6700000000001,670.0,67.0,64.219,2.781000000000006,4.15,11,2,0,0,1
11524,61.70088147159236,1093.0,60458.2,2872.04,57586.159999999996,61208.0,56.0,55.31399817,0.6860018300000021,1.23,3,2,0,0,0
1659,362.3193467979389,1302.0,763350.8,36348.48,727002.3200000001,773071.58,593.7569739,586.290937,7.466036900000063,1.26,1,2,0,1,0
11524,75.54671587153507,298.0,14593.31,2225.86,12367.449999999999,29155.0,97.83557047,48.97083893,48.864731539999994,49.95,7,3,1,0,0
4778,51.90685110971922,23.485,2948.4,0.0,2948.4,2959.11,126.0,125.5439642,0.4560357999999951,0.36,1,1,0,0,0
1659,369.39653408607353,218.0,127623.47,6076.78,121546.69,128159.0,587.8853211,585.4287615,2.456559600000105,0.42,4,3,0,0,0
11524,146.70765277435035,2091.0,66070.49,3136.53,62933.96000000001,90052.99,43.06694883,31.59755619,11.469392640000002,26.63,2,2,1,0,0
1138,69.76980282471276,262.0,24778.26,1178.9,23599.359999999997,24890.0,95.0,94.57351145,0.42648855000000196,0.45,1,2,0,0,0
11524,109.60067635921467,225.0,13872.55,660.07,13212.48,13933.0,61.92444444,61.65577778,0.26866666000000095,0.43,6,2,0,0,0
1925,68.61698689557737,7.0,696.99,33.16,663.83,836.8,119.5428571,99.57,19.972857100000013,16.71,11,2,1,0,0
1659,726.1489002673269,109.0,187581.29,8932.06,178649.23,202567.0,1858.412844,1720.929266,137.48357799999985,7.4,2,2,0,1,0
1659,410.53610434988536,634.0,183025.46,19608.31,163417.15,184887.0,291.6198738,288.6836909,2.9361829000000057,1.01,3,2,0,0,0
4778,109.49181044396818,1768.874,101487.66,0.0,101487.66,102102.42,57.72170319,57.37416006,0.34754312999999826,0.6,3,2,0,1,0
11524,369.8804013245514,2930.0,632706.54,30033.04,602673.5,642588.68,219.3135427,215.9407986,3.3727441000000056,1.54,10,2,0,0,1
4778,246.3831454859081,7.0,544.0,0.0,544.0,560.0,80.0,77.71428571,2.2857142900000014,2.86,1,2,0,0,1
11524,90.05888034378371,420.0,98031.14,4667.13,93364.01,99100.0,235.952381,233.4074762,2.544904800000012,1.08,3,2,0,0,0
4778,96.31657634205978,1.09,41.01,1.95,39.059999999999995,41.01,37.62385321,37.62385321,0.0,0.0,4,2,0,0,0
11524,47.810813614715556,806.0,47408.54,2254.19,45154.35,63713.5,79.04900744,58.81952854,20.229478899999997,25.59,10,1,0,1,0
